0,1,2,3,45,44,8,9,10,11,57
1,2,3,45,44,8,9,10,11,57
2,3,45,44,8,9,10,11,57
3,45,44,8,9,10,11,57
4,5,6,7,8,9,10,11,57
5,6,7,8,9,10,11,57
6,7,8,9,10,11,57
7,8,9,10,11,57
8,9,10,11,57
9,10,11,57
10,11,57
11,57
12,58,57
13,12,58,57
14,13,12,58,57
15,14,13,12,58,57
16,15,14,13,12,58,57
17,16,15,14,13,12,58,57
18,19,20,21,22,60,59,58,57
19,20,21,22,60,59,58,57
20,21,22,60,59,58,57
21,22,60,59,58,57
22,60,59,58,57
23,22,60,59,58,57
24,23,22,60,59,58,57
25,24,23,22,60,59,58,57
26,25,24,23,22,60,59,58,57
27,26,25,24,23,22,60,59,58,57
28,27,26,25,24,23,22,60,59,58,57
29,48,27,26,25,24,23,22,60,59,58,57
30,29,48,27,26,25,24,23,22,60,59,58,57
31,32,47,48,27,26,25,24,23,22,60,59,58,57
32,47,48,27,26,25,24,23,22,60,59,58,57
33,46,47,48,27,26,25,24,23,22,60,59,58,57
34,35,36,37,38,39,40,41,42,43,53,54,55,56,57
35,36,37,38,39,40,41,42,43,53,54,55,56,57
36,37,38,39,40,41,42,43,53,54,55,56,57
37,38,39,40,41,42,43,53,54,55,56,57
38,39,40,41,42,43,53,54,55,56,57
39,40,41,42,43,53,54,55,56,57
40,41,42,43,53,54,55,56,57
41,42,43,53,54,55,56,57
42,43,53,54,55,56,57
43,53,54,55,56,57
44,8,9,10,11,57
45,44,8,9,10,11,57
46,47,48,27,26,25,24,23,22,60,59,58,57
47,48,27,26,25,24,23,22,60,59,58,57
48,27,26,25,24,23,22,60,59,58,57
49,39,40,41,42,43,53,54,55,56,57
50,49,39,40,41,42,43,53,54,55,56,57
51,38,39,40,41,42,43,53,54,55,56,57
52,37,38,39,40,41,42,43,53,54,55,56,57
53,54,55,56,57
54,55,56,57
55,56,57
56,57
58,57
59,58,57
60,59,58,57
